ticket_id,airline_flight,name,gender,dob,dop,dod,is_adult,from,to,distance,num_stops,has_loyalty,price_tier,price
IDZZ63878,Omega\OG-508,Ms. Mary Bibber,F,2016-03-08,2021-09-16,2021-11-28,0,El Salvador,Bulgaria,10867.27,1,0,2,1601.54
IDYY71860,Calisto\CS-471,Mr. Rafael Kepler,M,2021-01-02,2021-11-27,2021-12-13,0,Uganda,Denmark,6442.23,0,1,2,1310.67
IDXX03192,Adonis\AS-659,Ms. Sandra Mcvea,F,1980-03-18,2021-07-02,2022-03-02,1,Norway,Tokelau,14303.66,2,0,1,1733.14
IDYY80168,Calisto\CS-681,Ms. Margaret Powell,F,2008-06-30,2021-10-20,2022-04-27,0,Moldova,Bulgaria,567.83,0,1,1,418.24
IDYY84396,Calisto\CS-519,Ms. Donna Woods,F,2001-02-07,2021-04-25,2022-01-24,1,Nauru,Syria,13431.84,2,1,1,1236.15
IDXX43090,Adonis\AS-595,Mr. Charles Hunter,M,2002-12-11,2021-12-12,2022-11-11,1,Nicaragua,Botswana,12583.67,2,1,1,1404.42
IDYY55393,Calisto\CS-087,Ms. Mary Riles,F,1981-12-13,2021-10-22,2022-09-27,1,Belarus,Vanuatu,14485.26,1,0,1,1570.75
IDXX35655,Adonis\AS-474,Mr. Gary Thoburn,M,2019-04-09,2021-02-06,2021-10-17,0,Mexico,Denmark,9107.55,0,1,2,2001.43
IDZZ91468,Omega\OG-917,Mr. Douglas Davis,M,1999-05-04,2021-12-08,2022-01-27,1,Cayman Islands,Guinea,7656.5,0,0,2,1428.14
IDYY37673,Calisto\CS-204,Ms. Kathleen Martinez,F,1997-06-16,2021-12-05,2022-01-07,1,Burundi,Guernsey,6661.11,1,1,2,1339.15
IDYY93763,Calisto\CS-356,Ms. Marketta Lange,F,2000-06-14,2021-12-31,2022-12-09,1,Cayman Islands,Rwanda,12233.22,1,1,1,1258.86
IDYY13342,Calisto\CS-503,Ms. Chelsea Mason,F,1988-10-08,2021-07-02,2021-12-10,1,Saint Helena,Morocco,6234.39,0,1,2,1382.59
IDZZ24294,Omega\OG-406,Mr. Jamey Stefaniak,M,2006-12-09,2021-09-22,2022-03-31,0,Azerbaijan,Fiji,14724.1,1,1,1,1065.7
IDXX56646,Adonis\AS-209,Mr. Calvin Mcdonald,M,2018-01-03,2021-11-12,2022-04-04,0,Puerto Rico,Kyrgyzstan,12314.03,1,0,2,2764.58
IDZZ70596,Omega\OG-512,Mr. Robert Greener,M,1982-03-30,2021-09-13,2022-09-06,1,Martinique,Moldova,8779.66,1,0,1,933.15
IDYY65789,Calisto\CS-426,Ms. Theresa Ripka,F,2000-12-15,2021-01-05,2021-05-21,1,Guyana,Palestinian Territories,10124.03,2,1,2,1729.21
IDYY50374,Calisto\CS-891,Mr. Craig Boston,M,1995-07-21,2021-06-20,2021-09-29,1,Austria,Cape Verde,4974.68,1,0,2,1218.73
IDZZ03503,Omega\OG-237,Mr. George Hansen,M,2008-08-02,2021-03-24,2021-06-26,0,British Indian Ocean Territory,Pitcairn Islands,15996.18,2,0,2,2098.49
IDZZ65857,Omega\OG-019,Ms. Evelyn Mullikin,F,1999-10-27,2021-08-30,2021-10-22,1,Bosnia and Herzegovina,Marshall Islands,13760.45,2,0,2,1944.57
IDZZ12734,Omega\OG-115,Mr. William Burrell,M,1997-02-11,2021-04-27,2021-08-12,1,São Tomé and Príncipe,Turkmenistan,6893.82,0,1,2,1205.65
IDZZ70988,Omega\OG-294,Mr. Michael Marshall,M,2013-01-27,2021-03-24,2021-07-11,0,New Zealand,Sudan,15397.84,1,1,2,1931.78
IDZZ16515,Omega\OG-240,Ms. Ruth Czarnota,F,2007-01-28,2021-06-15,2021-08-04,0,Costa Rica,Christmas Island,18999.22,1,0,2,2320.0
IDZZ26784,Omega\OG-905,Ms. Ingrid Pickett,F,1997-12-18,2021-08-29,2021-11-21,1,New Caledonia,Montenegro,16070.11,1,1,2,2109.86
IDZZ70822,Omega\OG-328,Ms. Christine Dodimead,F,1983-10-24,2021-11-01,2022-04-12,1,Lithuania,Oman,4595.86,1,1,2,857.58
IDZZ35003,Omega\OG-156,Ms. Patricia Kahn,F,1980-08-17,2021-05-27,2022-03-14,1,Benin,Slovenia,4275.5,0,1,1,706.31
IDZZ12243,Omega\OG-690,Ms. Kristy Cox,F,2003-12-04,2021-01-25,2021-08-19,1,Brunei,Burkina Faso,12746.0,2,0,1,1071.5
IDXX28649,Adonis\AS-773,Ms. Darlene Barrow,F,2005-01-02,2021-03-28,Wed Feb  9 00:00:00 2022,1,Venezuela,Cambodia,17727.08,2,1,1,1865.03
IDYY12336,Calisto\CS-763,Ms. Lisa Torry,F,1981-06-13,2021-11-08,2022-10-20,1,Malaysia,Papua New Guinea,4810.47,1,0,1,804.82
IDZZ27937,Omega\OG-548,Ms. Sarah Hines,F,2001-10-08,2021-04-02,2021-07-30,1,Dominican Republic,Western Sahara,5925.14,2,1,2,913.39
IDXX72796,Adonis\AS-822,Ms. Kathy Smith,F,1994-06-21,2021-12-30,2022-05-05,1,Sri Lanka,Italy,7633.42,1,1,2,1728.44
IDZZ31709,Omega\OG-892,Mr. Howard Benjamen,M,1988-04-30,2021-03-27,2022-02-02,1,Seychelles,Bolivia,12939.18,1,0,1,1184.21
IDXX85257,Adonis\AS-384,Mr. Donald Wood,M,1989-01-10,2021-03-14,2021-11-02,1,Kosovo,Azerbaijan,2235.58,1,0,1,624.68
IDXX82640,Adonis\CS-746,Ms. Lisa Day,F,2003-10-26,2021-07-23,2022-06-19,1,Canada,Cyprus,9188.86,2,1,2,1926.48
IDZZ18801,Omega\OG-243,Ms. Elisabeth Hicks,F,1994-01-24,2021-06-25,2022-03-17,1,Hungary,Equatorial Guinea,5144.52,0,0,1,831.73
IDXX33710,Adonis\AS-128,Mr. Jason Barnes,M,2008-07-21,2021-01-03,2021-10-19,0,Nicaragua,Saint Pierre and Miquelon,4655.73,2,1,1,599.81
IDXX77459,Adonis\AS-904,Mr. Jamie Duncan,M,1980-01-12,2021-09-22,2022-05-21,1,Maldives,Bhutan,3266.91,0,0,2,1156.41
IDYY26998,Calisto\CS-692,Mr. Harold Benson,M,2018-06-29,2021-11-20,2022-01-29,0,Guinea-Bissau,Palau,16058.46,1,0,2,2882.58
IDZZ17860,Omega\OG-344,Ms. Iris Vascocu,F,1989-11-16,2021-11-01,2022-04-10,1,Somalia,Togo,5026.59,2,0,2,901.53
IDYY05825,Calisto\CS-055,Mr. Jeffrey Brown,M,1995-11-27,2021-11-13,2022-09-14,1,Belgium,Macau,5040.71,0,0,1,1289.74
IDXX28066,Adonis\AS-290,Mr. Dwayne Ford,M,2010-02-02,2021-02-15,2021-10-16,0,Turkmenistan,New Zealand,14643.07,1,1,2,2903.11
IDYY20545,Calisto\CS-915,Ms. Elise Nolting,F,2017-01-17,2021-12-29,2022-04-11,0,Fiji,Croatia,16536.46,1,0,2,2946.58
IDXX05900,Adonis\AS-269,Mr. Ben Moochler,M,2019-06-16,2021-08-03,2022-04-24,0,Ethiopia,Wallis and Futuna,15902.11,1,0,2,3479.73
IDXX66675,Adonis\AS-627,Mr. Ned Bradley,M,2014-08-31,2021-12-01,2022-03-08,0,British Virgin Islands,Central African Republic,9321.81,0,0,2,2272.84
IDYY16838,Calisto\CS-397,Ms. Cathrine Rantz,F,2007-09-23,2021-09-10,2021-10-24,0,Marshall Islands,Ghana,18148.91,1,0,3,4655.15
IDYY78735,Calisto\cs-273,Ms. Celia Bernacchi,F,1982-07-16,2021-12-08,2022-09-16,1,Romania,Chile,13234.64,2,1,1,1230.54
IDZZ93187,Omega\OG-517,Ms. Linda Atterberry,F,2018-12-06,2021-08-13,2021-08-26,0,Brazil,Georgia,11508.74,1,1,2,1511.58
IDYY93398,Calisto\CS-863,Ms. Julia Hayes,F,2007-01-19,2021-09-14,2022-04-04,0,Aruba,San Marino,8452.41,0,0,1,1105.66
IDXX72881,Adonis\AS-573,Ms. Cheryl Epstein,F,1980-01-08,2021-10-23,2022-06-23,1,South Africa,Italy,8132.81,2,1,1,1000.25
IDYY17925,Calisto\CS-562,Ms. Ada Coon,F,1997-05-03,2021-12-28,2022-03-27,1,Moldova,Ireland,2649.87,1,1,2,760.18
IDZZ57026,Omega\OG-342,Ms. Angela Wayland,F,2004-06-01,2021-01-27,2021-03-23,1,Eritrea,El Salvador,13531.19,1,1,2,1819.95
IDZZ90570,Omega\OG-983,Ms. Debra Asbury,F,2020-11-15,2021-02-13,2022-01-23,0,Palestinian Territories,Kazakhstan,3205.81,1,0,2,686.69
IDYY92705,Calisto\CS-891,Mr. Leroy Ornelas,M,1986-08-20,2021-11-10,2021-12-30,1,Norfolk Island,Italy,17402.32,2,0,2,3084.19
IDXX29621,Adonis\AS-428,Ms. Pamela Hake,F,1988-01-03,2021-07-02,2021-10-12,1,Germany,Palau,11610.0,1,0,2,2720.82
IDXX29251,Adonis\AS-916,Mr. Victor Gonzales,M,2016-02-21,2021-08-03,2022-03-27,0,Australia,Nauru,4503.44,2,1,2,994.01
IDZZ14446,Omega\OG-001,Mr. Ryan Prioletti,M,2018-04-27,2021-08-05,2022-07-26,0,Maldives,North Korea,6776.46,0,0,1,821.29
IDZZ42487,Omega\OG-409,Ms. Melissa Holden,F,1983-02-06,2021-03-18,2022-02-15,1,Uruguay,Benin,7717.7,2,0,1,761.71
IDZZ55417,Omega\OG-216,Ms. Iris Smialek,F,2016-01-23,2021-06-02,2021-06-14,0,Montenegro,Uganda,4778.05,0,1,2,886.1
IDXX29445,Adonis\AS-525,Ms. Tami Lawrence,F,2009-01-26,2021-09-23,2022-05-25,0,Mali,Brunei,12873.74,1,1,1,1428.95
IDYY96751,Calisto\CS-831,Ms. Sparkle Mattson,F,1988-12-19,2021-11-06,2022-10-28,1,Gaza Strip,Malta,1912.47,0,0,1,685.28
IDYY21499,Calisto\CS-024,Ms. Lachelle Nedley,F,1981-22-09,2021-08-18,2021-12-16,1,Zimbabwe,Uzbekistan,7651.41,0,1,2,1592.21
IDYY95512,Calisto\CS-076,Ms. Tara Smith,F,2015-04-20,2021-08-21,2022-08-02,0,Dominican Republic,Saint Lucia,1118.18,2,0,1,272.77
IDXX40000,Adonis\AS-682,Ms. Marjorie Sanchez,F,1990-10-31,2021-11-01,2022-04-20,1,Saint Vincent and the Grenadines,Tajikistan,12451.35,2,0,2,2781.51
IDZZ45044,Omega\OG-185,Ms. Rolanda Rutz,F,2007-06-29,2021-10-22,2022-07-28,0,Norway,Malawi,8523.35,2,0,1,699.72
IDYY19234,Calisto\CS-653,Mr. Albert Kreidel,F,2009-03-15,2021-07-15,2021-10-12,0,Timor-Leste,Iraq,9828.33,2,0,2,1752.89
IDXX19378,Adonis\AS-251,Mr. Walter Hammond,M,1982-06-06,2021-09-12,2022-07-03,1,Bouvet Island,Laos,12385.39,1,0,2,2882.8
IDZZ31393,Omega\OG-640,Ms. Stephanie Bruner,F,2001-07-10,2021-07-20,2021-09-27,1,Saint Helena,Faroe Islands,9581.36,0,1,2,1500.42
IDXX96304,Adonis\AS-715,Ms. Christina Tewani,F,2012-02-22,2021-02-02,2021-08-16,0,Antarctica,Marshall Islands,12434.05,2,0,1,1445.77
IDXX34416,Adonis\AS-421,Ms. Barbara Verkamp,F,2001-10-11,2021-10-30,2022-06-02,1,Trinidad and Tobago,Luxembourg,7491.76,2,1,1,944.3
IDZZ33478,Omega\OG-705,Mr. Perry Schuh,M,2002-08-04,2021-02-26,2021-12-10,1,Nauru,Namibia,15735.11,2,1,1,1124.16
IDYY83596,Calisto\CS-752,Ms. Nancy Hopper,F,2021-12-25,2021-07-06,2021-10-18,0,Cameroon,Bangladesh,8470.57,1,1,2,1491.55
IDXX53067,Adonis\AS-720,Ms. Beverly Pinero,F,1994-02-13,2021-08-03,2022-02-04,1,Liberia,Greenland,7619.31,0,1,1,1134.26
IDZZ34252,Omega\OG-784,Mr. Jose Scott,M,1988-05-01,2021-05-27,2022-04-16,1,Lithuania,Jordan,2906.37,0,1,2,781.24
IDZZ75943,Omega\OG-344,Ms. Sandra Kraus,M,2007-11-17,2021-08-19,2022-08-03,0,Denmark,Oman,5411.59,1,0,1,631.5
IDZZ51394,Omega\OG-709,Ms. Diane Darden,F,1982-10-13,2021-08-24,2021-09-02,1,South Georgia and the South Sandwich Islands,Tuvalu,12480.77,1,0,2,1909.87
IDZZ96691,Omega\OG-007,Mr. Barry Ressler,M,2020-01-12,2021-09-29,2021-12-09,0,Jordan,Nepal,4611.3,0,0,2,960.35
IDYY33064,Calisto\CS-583,Ms. Palma Jordan,F,1992-09-18,2021-07-18,2021-10-19,1,Monaco,Bermuda,6253.36,1,1,2,1278.44
IDYY98504,Calisto\CS-445,Mr. Christopher Parry,M,2010-01-02,2021-09-03,2022-05-04,0,Mali,Grenada,6203.02,2,0,1,677.61
IDZZ03837,Omega\OG-529,Mr. Armando Schneider,M,2011-11-06,2021-10-30,2022-09-24,0,Trinidad and Tobago,Portugal,6113.3,2,1,2,824.33
IDYY41804,Calisto\CS-336,Ms. Susan Hayashi,F,2015-06-02,2021-01-13,2021-05-18,0,Angola,Svalbard and Jan Mayen,9886.99,2,1,2,1765.7
IDYY71842,Calisto\CS-853,Ms. Crystal Jackson,F,2015-11-14,2021-07-11,2021-12-29,0,Slovakia,Bahamas,8447.46,2,0,2,1524.59
IDXX90506,Adonis\AS-380,Ms. Myrtis Jones,F,1988-09-01,2021-03-06,2021-08-20,1,Albania,Bulgaria,474.02,2,0,2,394.27
IDXX57537,Adonis\AS-848,Ms. Tamara Shearer,F,2007-06-04,2021-11-27,2022-07-08,0,Tajikistan,Réunion,6875.25,1,1,1,884.27
IDZZ88404,Omega\OG-023,Mr. Sam Brandt,M,1989-01-15,2021-11-11,2021-11-30,1,Hungary,Greenland,4145.91,1,0,2,908.64
IDYY16770,Calisto\CS-642,Mr. Rafael Dinkins,M,2009-04-27,2021-10-19,2022-09-06,0,Rwanda,Nicaragua,12787.0,2,1,1,1093.19
IDZZ67189,Omega\OG-877,Mr. Jeffrey Kroes,M,1981-01-08,2021-04-14,2022-01-15,1,Georgia,Uruguay,13072.91,2,1,2,1683.09
IDZZ23013,Omega\OG-479,Mr. Philip Martinez,M,2011-04-21,2021-10-27,2022-05-26,0,Bahamas,Saudi Arabia,11785.33,2,0,1,901.96
IDXX47454,Adonis\AS-477,Mr. Ryan Knutson,M,2015-09-06,2021-06-27,2022-05-06,0,Angola,Bulgaria,6054.02,1,0,2,910.39
IDYY30718,Calisto\CS-979,Ms. Gina White,F,2002-07-13,2021-07-20,2022-05-30,1,Moldova,Saudi Arabia,3009.1,1,0,1,661.89
IDYY91277,Calisto\CS-619,Ms. Ann Webber,F,2010-05-14,2021-10-05,2022-06-10,0,Colombia,Bolivia,2604.35,2,0,1,376.35
IDXX46829,Adonis\AS-799,Ms. Patricia Demeo,F,1995-10-04,2021-08-16,2021-12-04,1,Bermuda,Bahamas,1475.22,0,1,2,711.95
IDZZ22484,Omega\OG-690,Ms. Leola Stegall,F,2016-05-05,2021-09-07,2022-03-19,0,Yemen,Nauru,13073.37,1,1,2,1684.62
IDZZ85924,Omega\OG-086,Mr. Dwight Krys,M,1989-12-19,2021-12-07,2022-05-06,1,Malawi,Guernsey,7862.04,1,0,2,1351.03
IDZZ49918,Omega\OG-371,Mr. Barry Wages,M,1984-04-27,2021-11-01,2022-02-27,1,Uruguay,New Zealand,10350.74,1,0,2,1652.11
IDYY05560,Calisto\CS-639,Mr. Florentino Lewis,M,1982-10-09,2021-10-20,2022-03-05,1,Jersey,Palau,12452.35,1,1,2,2167.24
IDXX04502,Adonis\AS-932,Mr. Lonnie Dalton,M,2000-05-21,2021-04-25,2021-05-21,1,Nicaragua,Sierra Leone,8022.96,0,0,2,2103.03
IDXX65276,Adonis\AS-365,Mr. William Halasz,M,1984-03-12,2021-07-09,2021-10-27,1,Mozambique,Cameroon,3856.39,0,1,2,1145.93
IDXX85684,Adonis\AS-095,Ms. Gloria Anthony,F,2002-06-10,2021-01-22,2021-07-20,1,Jamaica,Isle of Man,7275.41,0,1,2,1756.94
IDZZ21604,Omega\OG-136,Ms. Cora Dean,F,1981-11-18,2021-07-02,2021-12-14,1,Bulgaria,Mali,3948.35,1,1,2,797.37
IDZZ57341,Omega\OG-895,Mr. Joseph Matthews,M,2015-Sep-12,2021-12-04,2022-05-26,0,Kiribati,Russia,10133.6,1,1,2,1366.3
IDXX50567,Adonis\AS-149,Ms. Ada Gebert,F,1982-03-02,2021-04-26,2021-07-04,1,Liberia,Cook Islands,16444.29,1,1,2,3322.41
IDZZ63135,Omega\OG-419,Mr. John Turpin,M,2000-12-01,2021-12-13,2022-03-05,1,Romania,Isle of Man,2279.61,1,0,2,679.91
IDYY96698,Calisto\CS-946,Mr. Robert Burdock,M,1999-11-04,2021-12-18,2022-04-21,1,American Samoa,Belarus,15369.57,2,1,2,2481.59
IDZZ90113,Omega\OG-933,Mr. Ryan Joyner,M,1984-04-14,2021-12-09,2022-07-30,1,Italy,Finland,2398.0,0,1,2,729.04
IDXX30384,Adonis\AS-291,Mr. Robert Garcia,M,1994-01-11,2021-04-12,2021-10-16,1,British Virgin Islands,Guinea-Bissau,5350.52,1,0,2,1462.21
IDXX56745,Adonis\AS-704,Ms. Helen Cartwright,F,1991-03-25,2021-12-26,2022-03-22,1,Vanuatu,Tuvalu,1485.39,0,0,2,794.94
IDXX60244,Adonis\AS-143,Mr. Ray Lobb,M,1983-07-27,2021-12-04,2022-02-25,1,Nepal,Guinea-Bissau,10286.13,2,0,2,2360.56
IDYY35569,Calisto\CS-474,Mr. Victor Gonzales,M,2002-01-30,2021-12-24,2022-06-10,1,United Arab Emirates,Saint Kitts and Nevis,11788.55,2,1,2,1958.31
IDXX50021,Adonis\AS-291,Mr. Herman Gwaltney,M,1995-07-06,2021-07-23,2022-03-07,1,Anguilla,Macau,15522.62,2,1,1,1675.76
IDZZ66183,Omega\OG-112,Mr. Charles Economou,M,Fri Dec  9 00:00:00 1983,2021-06-24,2021-11-30,1,Mongolia,Vanuatu,9349.81,2,1,2,1277.89
IDXX35837,Adonis\AS-800,Ms. Anna Brady,F,1998-10-24,2021-11-04,2021-11-27,1,Cayman Islands,Heard Island and McDonald Islands,15686.48,2,0,3,5003.18
IDYY39274,Calisto\CS-104,Ms. Jill Jones,F,2013-07-15,2021-11-13,2022-07-07,0,Niger,Azerbaijan,4538.93,1,1,1,597.97
IDYY98830,Calisto\CS-618,Mr. Michael Clemons,M,1990-08-21,2021-08-03,2022-04-03,1,Belgium,Tajikistan,5256.07,2,1,2,1015.19
IDXX97597,Adonis\AS-369,Mr. Bobby Ray,M,2014-03-08,2021-02-24,2021-06-15,0,Mali,Tonga,19029.93,2,1,2,3604.66
IDYY58945,Calisto\CS-016,Ms. Marylou Cooper,F,2003-05-03,2021-05-21,2021-10-18,1,Norfolk Island,Guernsey,17626.18,1,0,2,3234.74
IDZZ27623,Omega\OG-882,Ms. Mary Stevens,F,1990-03-18,2021-02-15,2021-11-22,1,Lesotho,American Samoa,14769.21,1,0,3,1297.09
IDXX60977,Adonis\AS-804,Ms. Rebecca Thompson,F,2015-07-17,2021-01-17,2021-09-25,0,Morocco,Brazil,7007.78,2,0,2,1595.2
IDYY62780,Calisto\CS-008,Mr. Charles Cano,M,1993-05-16,2021-03-04,2021-05-01,1,Sudan,Angola,3006.05,2,1,3,916.5
IDXX36064,Adonis\AS-998,Mr. Frank Sabo,M,2010-07-02,2021-05-21,2022-01-24,0,Trinidad and Tobago,Afghanistan,12703.94,2,1,1,1328.0
IDZZ54722,Omega\OG-986,Ms. Mona Mcannally,F,2021-03-07,2021-02-09,2021-10-25,0,Russia,Iceland,5226.68,2,1,1,446.74
IDXX64918,Adonis\AS-352,Mr. Brad Bell,M,2019-06-26,2021-02-07,2021-10-22,0,Nauru,Netherlands,14041.6,1,0,1,1710.5
IDYY60609,Calisto\CS-289,Mr. Henry Pierson,F,2004-02-28,2021-10-19,2022-03-25,1,Benin,Guyana,6776.46,1,0,2,1506.43
IDZZ67715,Omega\OG-777,Mr. Edgar Sidney,M,2010-07-27,2021-07-01,2022-01-21,0,Saint Helena,Guam,17135.78,2,0,1,1220.29
IDZZ12454,Omega\OG-867,Ms. Karen Diberardino,F,1986-12-15,2021-08-30,2022-08-21,1,Togo,South Korea,12597.32,1,0,2,1917.43
IDYY67358,Calisto\CS-382,Mr. Hector Engram,M,1999-07-05,2021-09-26,2022-09-15,1,Jersey,Bulgaria,2240.27,0,1,1,643.51
IDZZ34369,Omega\OG-058,Ms. Dorothy Hays,F,2019-01-02,2021-02-25,2021-08-15,0,Cyprus,Jersey,3284.84,1,0,2,697.11
IDXX32825,Adonis\AS-613,Mr. George Parker,M,2008-01-28,2021-10-22,2021-11-08,0,Canada,South Korea,8588.36,2,0,2,1922.78
IDZZ19960,Omega\OG-542,Mr. Frank Hartline,M,1989-08-14,2021-06-10,2021-08-08,1,Albania,El Salvador,10541.75,1,1,3,2080.22
IDXX73193,Adonis\AS-353,Mr. Gregory Clark,M,2016-08-03,2021-05-04,2022-01-04,0,Tanzania,Cambodia,8035.0,0,0,1,1199.32
IDXX07575,Adonis\AS-900,Ms. Constance Volante,F,1999-03-24,2021-01-02,2021-03-21,1,Kosovo,Slovakia,681.74,1,1,2,484.94
IDYY75230,Calisto\CS-211,Mr. Larry Crain,M,2000-01-04,2021-08-19,2022-08-11,1,Grenada,Suriname,1113.37,2,1,1,349.09
IDXX19987,Adonis\AS-918,Mr. Terry Moore,M,1988-06-24,2021-10-31,2021-11-15,1,Grenada,Tanzania,10871.79,2,0,2,2480.08
IDZZ85366,Omega\OG-581,Mr. Colby Carter,M,1982-05-31,2021-08-31,2022-06-27,1,French Southern Territories,Slovakia,11896.32,1,0,1,1122.56
IDYY65221,Calisto\CS-752,Mr. Brad Perkins,M,2015-11-23,2021-09-21,2022-02-21,0,Belgium,Netherlands,190.1,2,0,2,206.33
IDXX29215,Adonis\AS-282,Ms. Kristy Desousa,F,1982-04-06,2021-02-06,2021-09-11,1,Kosovo,Portugal,2460.44,1,1,2,799.84
IDXX51982,Adonis\AS-000,Ms. Jessica Gonzalez,M,2005-02-28,2021-10-05,2021-11-10,1,Falkland Islands [Islas Malvinas],Costa Rica,7234.54,0,0,2,1950.76
IDZZ90255,Omega\OG-106,Ms. Darcy Holland,F,2018-02-07,2021-12-18,2022-06-16,0,Lebanon,Equatorial Guinea,4465.99,1,0,1,563.34
IDZZ00108,Omega\OG-908,Mr. Jason Bellard,M,2009-02-21,2021-09-05,2022-07-01,0,Tokelau,Greenland,12259.45,1,1,1,929.63
IDYY11201,Calisto\CS-343,Ms. Crystal Pennington,F,2012-06-14,2021-09-07,2021-12-24,0,Gabon,Albania,4749.97,1,1,2,955.68
IDXX67271,Adonis\AS-533,Mr. Jesus Higdon,M,2006-04-01,2021-10-27,2021-20-11,0,Niue,Kiribati,1750.25,1,0,3,824.3
IDZZ22266,Omega\OG-755,Ms. Rebecca Nieto,F,2004-10-07,2021-19-12,2022-11-23,1,Ireland,Dominica,6241.26,2,1,1,613.51
IDZZ03754,Omega\OG-292,Ms. Kiara Pena,F,1998-05-29,2021-04-09,2022-03-18,1,Armenia,Austria,2566.85,0,1,1,606.18
IDXX31227,Adonis\AS-449,Ms. Margaret Byrant,F,1986-09-15,2021-12-14,2022-07-30,1,Cape Verde,Belgium,4608.58,1,0,2,1326.5
IDYY22477,Calisto\CS-544,Ms. Donna Denis,F,2014-02-19,2021-10-13,2022-09-07,1,Kazakhstan,Burkina Faso,7412.6,0,0,1,1010.58
IDZZ36196,Omega\OG-955,Ms. Monica Lassiter,F,2011-05-26,2021-12-20,2022-04-21,0,Saint Lucia,Myanmar [Burma],15320.85,2,0,2,2024.92
IDXX73423,Adonis\AS-529,Mr. Oliver Boulton,M,2012-07-21,2021-09-23,2022-03-16,0,Palau,Cambodia,3289.72,1,0,1,967.76
IDZZ95896,Omega\OG-984,Ms. Dana Tappin,F,2002-08-09,2021-11-23,2021-12-19,1,Congo [DRC],Grenada,9394.37,1,1,3,1886.66
IDXX36072,Adonis\AS-269,Ms. Betty Nunn,F,2002-03-28,2021-07-21,2021-10-24,1,Pakistan,French Southern Territories,8867.04,0,0,2,2274.04
IDZZ26510,Omega\OG-988,Mr. Patrick Boyett,M,2011-11-08,2021-12-09,2022-07-25,0,French Polynesia,Sri Lanka,14498.0,1,0,1,1167.88
IDZZ45598,Omega\OG-567,Mr. Joshua Myrick,M,1992-10-28,2021-06-17,2021-09-16,1,Kosovo,Svalbard and Jan Mayen,3892.7,2,0,2,768.77
IDYY42460,Calisto\CS-331,Mr. Burton Hughes,M,2003-04-08,2021-05-20,2021-08-27,1,Switzerland,Congo [Republic],5289.24,1,0,2,1264.78
IDYY86869,Calisto\CS-076,Ms. Theresa Haycraft,F,2007-09-13,2021-10-07,2022-05-03,0,Bolivia,Macedonia [FYROM],10836.41,2,0,1,1055.8
IDXX52543,Adonis\AS-881,Mr. Jackie Josey,M,2007-03-04,2021-04-28,2021-12-02,0,Suriname,Nepal,14458.8,2,0,1,1642.72
IDYY18912,Calisto\CS-922,Mr. Danny Cano,M,1980-04-27,2021-07-27,2021-11-28,1,Dominican Republic,Eritrea,11483.44,2,0,2,2136.36
IDYY49175,Calisto\CS-077,Ms. Elizabeth Flemmons,F,1988-01-13,2021-11-28,2022-11-05,1,Madagascar,Canada,15314.71,1,1,2,2583.46
IDXX61070,Adonis\AS-938,Mr. Miquel Getz,M,1991-10-15,2021-02-14,2021-03-21,1,Svalbard and Jan Mayen,Philippines,8811.98,2,0,3,2942.39
IDYY16514,Calisto\CS-737,Mr. Anthony Poole,M,2004-12-12,2021-12-24,2022-09-19,1,Uzbekistan,Togo,7204.19,1,0,1,996.94
IDXX80652,Adonis\AS-300,Mr. Alfredo Hodges,M,2005-01-07,2021-06-06,2022-01-21,1,Gaza Strip,Kyrgyzstan,3755.07,1,1,1,693.18
IDXX70243,Adonis\AS-537,Mr. Leon Navarro,M,1990-10-02,2021-08-01,2022-04-18,1,Gabon,Belize,11119.6,2,0,1,1410.8
IDZZ44543,Omega\OG-197,Ms. Freda Wiggins,F,2004-08-25,2021-02-22,2021-08-31,1,Macedonia [FYROM],Heard Island and McDonald Islands,11649.25,1,0,1,1105.17
IDZZ38302,Omega\OG-686,Ms. Addie Edelman,F,2003-09-16,2021-08-23,2022-07-20,1,Aruba,Liechtenstein,8210.72,0,1,1,914.29
IDYY43207,Calisto\CS-059,Ms. Amanda Stine,F,1986-09-15,2021-07-19,2021-12-28,1,Switzerland,Montenegro,991.43,2,1,2,413.1
IDYY14426,Calisto\CS-993,Ms. Dorothy Galloway,F,2000-09-14,2021-05-24,2021-09-01,1,São Tomé and Príncipe,Kazakhstan,7848.52,0,1,2,1619.79
IDYY11175,Calisto\CS-441,Mr. Stephen Walsh,M,1993-05-07,2021-12-18,2022-09-11,1,Mongolia,Singapore,5066.09,2,1,2,997.57
IDXX79129,Adonis\AS-265,Mr. Pedro Coar,M,2021-05-13,2021-10-04,2022-08-16,0,China,Colombia,15533.5,2,0,1,1751.52
IDYY84618,Calisto\CS-627,Ms. Patricia Hopson,F,2007-05-16,2021-04-06,2021-04-22,0,Andorra,Réunion,8987.15,1,0,2,1733.13
