ticket_id,airline_flight,name,gender,dob,dop,dod,is_adult,from,to,distance,num_stops,has_loyalty,price_tier,price
IDXX47073,Adonis\AS-260,Mr. Terry Johnson,M,1983-02-04,2021-01-19,2021-09-24,1,Belgium,Romania,1596.52,0,0,1,658.78
IDZZ31242,Omega\OG-254,Mr. Malcolm Anderson,M,2009-07-08,2021-10-22,2022-07-17,0,South Georgia and the South Sandwich Islands,Bhutan,14843.69,2,1,2,1781.53
IDYY53010,Calisto\CS-471,Mr. Robert Bernstein,M,1989-05-18,2021-01-03,2021-04-09,1,Russia,Qatar,5681.04,2,1,2,1091.26
IDZZ00564,Omega\OG-130,Mr. Brian Chamberland,M,1983-07-09,2021-03-26,2021-09-12,1,Mali,Slovenia,3631.98,1,1,2,753.11
IDZZ90439,Omega\OG-100,Ms. Elaine Fowler,F,2009-04-22,2021-02-07,2021-03-26,0,Madagascar,Zimbabwe,1865.1,0,1,2,573.0
IDYY09986,Calisto\CS-516,Ms. Charlotte Kessinger,F,2014-01-27,2021-11-04,2022-02-02,0,Northern Mariana Islands,Indonesia,3995.99,1,1,2,848.43
IDXX72677,Adonis\AS-659,Mr. Michael Kenner,M,2001-07-05,2021-07-20,2022-04-30,1,Austria,France,948.64,2,0,2,488.0
IDYY09738,Calisto\CS-459,Ms. Clara Gray,F,1996-06-06,2021-08-16,2022-04-02,1,Switzerland,India,6913.49,2,0,2,1400.2
IDXX35332,Adonis\AS-688,Mr. Francis Carraway,M,2018-02-10,2021-04-15,2022-03-03,0,Macau,Papua New Guinea,4589.46,1,0,1,759.78
IDYY56340,Calisto\CS-189,Ms. Rebecca Winn,F,1982-03-31,2021-06-27,2022-03-01,1,Dominica,Bermuda,1912.92,0,0,1,697.65
IDZZ20554,Omega\OG-645,Ms. Maria Russell,F,1984-04-12,2021-12-15,2022-05-16,1,Portugal,Malawi,7332.61,1,1,2,
IDXX50284,Adonis\AS-143,Ms. Amanda Peterson,F,1995-03-08,2021-12-25,2022-05-21,1,French Polynesia,Guinea-Bissau,15077.77,1,0,2,3411.91
IDYY22809,Calisto\CS-482,Ms. Melissa Medeiros,F,2015-12-07,2021-03-15,2021-10-20,0,Central African Republic,Jersey,5213.02,0,0,1,839.68
IDXX05749,Adonis\AS-831,Ms. Iris Johnson,F,2015-08-10,2021-01-09,2021-03-12,0,Czech Republic,Saint Lucia,7871.07,2,0,2,1772.05
IDZZ35221,Omega\OG-330,Mr. Jeffrey Colson,M,1980-02-03,2021-04-16,2021-10-01,1,Japan,Iraq,8276.13,0,1,2,1361.9
IDYY95475,Calisto\CS-899,Mr. Richard Lancaster,M,1983-04-27,2021-04-14,2021-07-20,1,Monaco,Eritrea,4414.32,0,0,2,
IDYY87535,Calisto\CS-101,Mr. Franklin Williamson,M,2003-01-14,2021-02-26,2021-05-10,1,Luxembourg,Eritrea,4906.43,2,1,2,
IDZZ42497,Omega\OG-147,Ms. Nellie Burnside,F,1993-11-17,2021-09-18,2021-10-23,1,Monaco,Senegal,3862.51,1,0,3,1103.89
IDYY02257,Calisto\CS-842,Mr. William Johnson,M,1986-12-13,2021-02-15,2021-04-16,1,Cook Islands,Dominica,11483.33,2,0,2,2143.98
IDZZ59039,Omega\OG-520,Mr. Terrence Smith,M,1998-07-30,2021-01-09,2021-11-26,1,Iraq,Madagascar,5797.32,0,0,1,867.2
IDZZ02445,Omega\OG-506,Ms. Maureen Baker,F,2021-10-15,2021-02-22,2021-10-07,0,Wallis and Futuna,Nigeria,19214.43,1,0,1,1448.21
IDZZ72797,Omega\OG-733,Ms. Jennifer Beech,F,2008-09-14,2021-06-08,2021-09-10,0,Panama,Serbia,10287.27,2,1,2,1273.09
IDZZ79619,Omega\OG-350,Ms. Jaclyn Ellis,F,1989-05-09,2021-06-22,2022-06-14,1,Cambodia,Somalia,6506.51,2,1,1,624.77
IDZZ50469,Omega\OG-623,Mr. Christopher Lipscomb,M,2002-03-09,2021-01-27,2021-06-21,1,South Africa,Anguilla,10670.27,1,1,2,
IDZZ78881,Omega\OG-779,Ms. Sharon Crain,F,1981-01-30,2021-07-28,2022-05-29,1,Ethiopia,Lebanon,2791.11,2,0,2,643.54
IDZZ66881,Omega\OG-693,Ms. Sharon Jacobs,F,1996-04-19,2021-10-26,2022-08-08,1,United Arab Emirates,Australia,10175.5,2,0,1,912.95
IDZZ94316,Omega\OG-557,Mr. Daniel Murdock,M,1995-02-18,2021-06-06,2022-04-14,1,Guyana,Tonga,12937.18,2,0,1,
IDXX52593,Adonis\AS-515,Ms. Ruth Coren,F,2008-06-07,2021-05-15,2021-09-06,0,Cayman Islands,Norway,8085.51,0,1,2,1811.81
IDYY42349,Calisto\CS-269,Ms. Stephanie Marty,F,1999-02-03,2021-11-05,2022-07-16,1,Greece,Burkina Faso,3774.03,0,0,2,1146.37
IDZZ24902,Omega\OG-381,Mr. Thomas Murray,M,2015-02-02,2021-01-20,2021-12-31,0,Malaysia,Brazil,16964.22,2,0,1,1217.0
IDXX33831,Adonis\AS-972,Ms. Yong Hutcheson,F,1998-06-15,2021-08-13,2021-10-11,1,Hong Kong,Djibouti,7635.95,1,0,2,
IDZZ71926,Omega\OG-580,Ms. Susan Rosado,F,2011-09-04,2021-09-26,2022-04-21,0,Malawi,Germany,7534.83,1,1,1,676.67
IDYY52095,Calisto\CS-661,Ms. Vanessa Boothe,F,1999-09-15,2021-01-30,2021-02-04,1,Bolivia,Afghanistan,14806.66,2,1,2,2400.97
IDXX76378,Adonis\AS-657,Ms. Lisa Henderson,F,2001-04-09,2021-09-20,2022-05-20,1,Réunion,Kyrgyzstan,7216.15,0,1,1,1101.51
IDXX27117,Adonis\AS-784,Ms. Dorthy Turner,F,2020-10-31,2021-07-17,2021-08-11,0,Uzbekistan,United Arab Emirates,2234.54,1,1,2,666.43
IDYY79973,Calisto\CS-425,Mr. Tim Redner,M,1981-09-17,2021-02-27,2021-09-09,1,Botswana,Grenada,10160.07,2,1,1,1001.06
IDYY87555,Calisto\CS-333,Ms. Mary Commander,F,1995-05-29,2021-04-25,2021-07-31,1,Turkey,India,4636.26,1,1,2,1052.54
IDXX92529,Adonis\AS-609,Ms. Priscilla Luczak,F,2011-03-24,2021-01-21,2021-03-11,0,Congo [DRC],Cuba,11170.48,1,1,2,2278.11
IDYY29368,Calisto\CS-577,Mr. Ian Sawyers,M,2013-01-02,2021-04-25,2021-09-30,0,Côte d'Ivoire,France,4370.3,1,1,2,889.04
IDXX39986,Adonis\AS-140,Ms. Marjorie Ouellette,F,1998-10-26,2021-07-09,2021-12-22,1,Northern Mariana Islands,Laos,4522.05,0,0,2,
IDXX78324,Adonis\AS-181,Ms. Janet Wilkins,F,1988-12-10,2021-09-24,2022-02-21,1,Nigeria,U.S. Virgin Islands,7976.35,0,1,2,1892.08
IDZZ35361,Omega\OG-979,Ms. Jana Hall,F,2006-05-22,2021-06-17,2021-12-23,0,Congo [Republic],Nicaragua,11221.44,2,0,1,864.47
IDYY07558,Calisto\CS-245,Ms. Andrea Meehan,F,1997-03-05,2021-09-29,2022-04-18,1,Turks and Caicos Islands,Aruba,1039.44,0,0,1,
IDXX88896,Adonis\AS-019,Ms. Kathy Scheel,F,2020-11-27,2021-06-15,2021-10-02,0,Italy,Zimbabwe,6989.76,0,1,2,1622.41
IDZZ03616,Omega\OG-146,Mr. Harold Young,M,1982-10-15,2021-07-04,2021-07-21,1,Kuwait,Heard Island and McDonald Islands,9512.42,0,1,2,
IDYY80343,Calisto\CS-161,Mr. Richard Pitts,M,2021-09-26,2021-07-23,2022-05-13,0,Iceland,United Arab Emirates,6864.81,1,1,1,765.22
IDZZ61733,Omega\OG-287,Ms. Hazel Sikes,F,2014-01-26,2021-03-25,2021-04-13,0,South Georgia and the South Sandwich Islands,New Caledonia,11386.77,1,0,2,1670.21
IDXX72292,Adonis\AS-889,Ms. Eileen Harrison,F,1995-09-03,2021-04-22,2021-06-18,1,Réunion,Iran,5963.5,2,1,2,1347.46
IDYY84216,Calisto\CS-072,Ms. Bianca Brown,F,1992-08-30,2021-10-20,2021-12-29,1,Tanzania,French Southern Territories,5764.33,2,1,2,
IDXX79686,Adonis\AS-647,Ms. Minnie Baker,F,2006-07-03,2021-06-08,2021-11-21,0,Iceland,Macau,9525.2,0,0,2,
IDXX90858,Adonis\AS-445,Mr. Quincy Mclain,M,1980-12-12,2021-11-09,2022-10-13,1,France,United States,7674.01,1,0,1,1165.63
IDXX01705,Adonis\AS-052,Mr. Kevin Clothier,M,2013-06-30,2021-05-02,2022-04-24,0,British Indian Ocean Territory,Kosovo,7491.96,0,1,2,1699.83
IDXX65169,Adonis\AS-045,Mr. Thomas Achee,M,2021-02-09,2021-12-20,2022-01-22,0,Austria,Tajikistan,4597.59,0,1,3,
IDYY89495,Calisto\CS-096,Mr. Christopher Gibson,M,1982-01-05,2021-01-13,2021-09-18,1,Gaza Strip,Jersey,3625.51,2,0,2,879.07
IDYY16447,Calisto\CS-487,Ms. Amy Cobb,F,1990-05-13,2021-02-10,2021-06-05,1,Latvia,Brazil,10545.74,2,1,2,1784.11
IDZZ04378,Omega\OG-235,Ms. Donna Garvie,F,2014-04-27,2021-05-30,2022-04-05,0,Cape Verde,Kenya,7024.64,1,1,1,653.81
IDYY28239,Calisto\CS-219,Mr. Andrew Waters,M,1980-02-28,2021-01-30,2021-12-20,1,Serbia,Maldives,6834.43,1,0,1,972.3
IDYY80287,Calisto\CS-560,Ms. Ruth Brooks,F,2021-03-03,2021-08-18,2021-11-28,0,Congo [Republic],Yemen,3999.7,0,0,2,1066.42
IDYY95974,Calisto\CS-933,Ms. Lois Ledoux,F,1987-12-06,2021-11-20,2022-11-13,1,Vatican City,Northern Mariana Islands,11861.67,1,0,2,2313.02
IDZZ23671,Omega\OG-123,Mr. Glenn Edwards,M,1984-10-24,2021-08-27,2022-07-16,1,Christmas Island,Macau,3733.84,0,0,2,964.77
IDYY47630,Calisto\CS-527,Mr. Donald Osborne,M,2012-06-19,2021-11-03,2022-07-12,0,Uruguay,Vietnam,17420.24,1,0,1,1695.85
IDXX50035,Adonis\AS-728,Ms. Cynthia Gonzalez,F,2001-09-01,2021-06-17,2021-10-05,1,French Southern Territories,Cyprus,10043.99,2,1,2,2081.35
IDYY73167,Calisto\CS-801,Ms. Lindsay Achee,F,2020-10-03,2021-06-27,2022-02-03,0,Nepal,Bosnia and Herzegovina,6048.12,1,1,1,
IDYY23046,Calisto\CS-911,Mr. Larry Person,M,1989-12-29,2021-02-01,2021-10-12,1,Slovenia,Liberia,5005.44,0,1,1,838.14
IDZZ79798,Omega\OG-627,Ms. Bessie Tucker,F,1988-08-10,2021-10-23,2022-02-13,1,Estonia,New Zealand,17152.88,1,0,2,2468.66
IDXX25936,Adonis\AS-401,Mr. Jason Verhoeven,M,1982-09-28,2021-12-23,2022-09-13,1,United Arab Emirates,Philippines,7220.49,1,0,1,1115.81
IDXX09329,Adonis\AS-433,Ms. Kathryn Duckett,F,2006-01-17,2021-11-26,2022-10-11,1,United States,Guatemala,2432.69,1,0,1,643.46
IDZZ90852,Omega\OG-195,Mr. Donald Mcdowell,M,2021-09-03,2021-12-20,2022-06-17,0,Colombia,Guam,15274.74,1,1,2,1912.01
IDXX86974,Adonis\AS-785,Mr. Tim Peters,M,1989-08-06,2021-08-13,2021-11-16,1,Trinidad and Tobago,Iceland,6853.3,2,0,2,1667.18
IDXX38384,Adonis\AS-351,Ms. Debbie Davis,F,2018-05-31,2021-01-21,2022-01-10,0,Mozambique,Suriname,10322.01,1,1,1,1195.24
IDZZ65726,Omega\OG-630,Mr. Donald Brock,M,2020-10-16,2021-01-09,2021-09-06,0,Pitcairn Islands,Jersey,14611.1,2,0,1,1067.29
IDYY09876,Calisto\CS-028,Ms. Nannie Keena,F,2014-11-18,2021-03-27,2021-07-17,0,Mali,Denmark,4454.32,0,0,2,1133.83
IDXX53356,Adonis\AS-915,Mr. Harvey Stanley,M,1981-11-01,2021-05-13,2022-05-06,1,Isle of Man,Greenland,2650.75,0,1,1,
IDZZ34248,Omega\OG-874,Mr. Anthony Huber,M,2003-10-21,2021-08-15,2022-05-31,1,Poland,Bulgaria,1127.86,2,0,1,
IDXX57672,Adonis\AS-240,Ms. Cynthia Rodgers,F,1982-06-17,2021-04-07,2021-11-03,1,Tajikistan,Belize,13451.12,2,0,1,1647.17
IDYY44032,Calisto\CS-907,Ms. Debbie Wahl,F,2004-08-26,2021-10-11,2021-12-28,1,Azerbaijan,Honduras,12242.92,1,1,2,2137.35
IDZZ29288,Omega\OG-960,Mr. Luis Koziel,M,2006-05-01,2021-01-30,2021-04-04,0,Antigua and Barbuda,Lesotho,10949.17,1,0,2,
IDXX85667,Adonis\AS-354,Ms. Margaret Gonzalez,F,1990-01-01,2021-02-17,2021-04-24,1,Bouvet Island,South Georgia and the South Sandwich Islands,2555.18,1,0,2,
IDXX44436,Adonis\AS-233,Ms. Jennifer Mcguire,F,1982-09-09,2021-09-10,2021-12-02,1,Mali,Congo [Republic],2939.78,1,0,2,994.05
IDZZ96989,Omega\OG-876,Mr. Matthew Cherry,M,1999-01-08,2021-06-21,2022-06-18,1,Macau,Palestinian Territories,7675.79,1,0,2,1333.06
IDZZ75984,Omega\OG-497,Mr. Ronald Cortez,M,2007-03-02,2021-01-18,2021-03-13,0,Hungary,Poland,530.16,1,1,3,355.09
IDXX76746,Adonis\AS-389,Ms. Hattie Harner,F,1995-07-06,2021-04-15,2021-06-19,1,Singapore,Hong Kong,2593.83,1,1,2,830.79
IDYY02746,Calisto\CS-078,Ms. Debra Alexander,F,1989-07-10,2021-04-07,2022-01-27,1,Honduras,Antarctica,11545.58,1,0,1,1340.35
IDYY84294,Calisto\CS-682,Mr. Jeffrey Rasmussen,M,1986-05-26,2021-05-14,2021-08-06,1,New Caledonia,Sudan,15218.26,2,1,2,2458.07
IDZZ31556,Omega\OG-662,Ms. Virginia Hiebert,F,2004-07-15,2021-02-09,2022-01-27,1,Mali,Tajikistan,7545.28,1,1,1,
IDXX49072,Adonis\AS-900,Mr. Pedro Thompson,M,2020-04-26,2021-03-12,2022-02-28,0,Cape Verde,Bhutan,11469.04,1,0,1,1444.1
IDXX86514,Adonis\AS-830,Mr. Frederick Carter,M,1989-02-21,2021-08-29,2022-06-24,1,São Tomé and Príncipe,Finland,7059.32,0,0,1,1201.69
IDXX68949,Adonis\AS-804,Ms. April Monk,F,1993-07-13,2021-04-06,2021-12-05,1,Netherlands Antilles,Italy,8424.62,1,0,2,2086.62
IDXX88410,Adonis\AS-134,Ms. Marsha Yost,F,1997-11-28,2021-05-23,2021-07-05,1,Macedonia [FYROM],Montserrat,8294.9,1,0,2,2061.73
IDYY07028,Calisto\CS-340,Mr. Andrew Burkhart,M,2005-03-11,2021-02-16,2021-10-06,1,Jamaica,Sri Lanka,16272.4,1,0,1,1725.85
IDXX06526,Adonis\AS-128,Mr. Michael Calderon,M,1988-06-21,2021-08-27,2022-04-19,1,Mayotte,Paraguay,10799.74,1,1,1,1332.46
IDXX73519,Adonis\AS-463,Ms. Ashley Black,F,2002-10-01,2021-01-25,2021-09-11,1,Congo [DRC],Dominican Republic,10364.98,2,0,2,2375.08
IDXX60066,Adonis\AS-423,Mr. Alfred Arnold,M,1999-06-01,2021-03-23,2021-06-03,1,Myanmar [Burma],Macedonia [FYROM],7137.04,0,1,2,1740.9
IDXX31191,Adonis\AS-460,Mr. Winston Philips,M,1981-01-26,2021-12-26,2022-06-21,1,Zimbabwe,French Guiana,9351.85,1,0,2,
IDZZ10231,Omega\OG-402,Ms. Jessie Mayfield,F,1989-03-26,2021-05-12,2021-09-27,1,Niger,Nepal,7764.5,2,0,2,
IDXX89338,Adonis\AS-683,Ms. Yolanda Morales,F,2014-08-13,2021-03-29,2022-02-19,0,Sudan,Chile,11903.42,1,1,2,2402.81
IDZZ72032,Omega\OG-007,Ms. Mary Eubanks,F,1985-03-31,2021-02-17,2021-12-23,1,Malaysia,Tanzania,7547.98,0,1,1,875.07
IDYY09570,Calisto\CS-408,Mr. Willie Satterfield,M,2007-11-29,2021-05-02,2021-10-26,0,Angola,British Indian Ocean Territory,5958.15,1,1,2,
IDXX30035,Adonis\AS-928,Mr. Wm Vale,M,1996-01-28,2021-12-07,2022-06-19,1,United Kingdom,Slovenia,1646.31,2,0,2,633.17
IDZZ57599,Omega\OG-802,Ms. Sara Gregg,F,1997-11-23,2021-02-20,2021-06-05,1,Malta,Côte d'Ivoire,3755.07,2,1,2,
IDZZ36356,Omega\OG-544,Ms. Betty Lemus,F,1989-08-26,2021-05-24,2021-07-25,1,Yemen,Zimbabwe,4393.85,2,0,2,833.42
IDYY11160,Calisto\CS-473,Ms. Lori Mendez,F,1991-10-19,2021-05-29,2021-11-14,1,Puerto Rico,Guinea-Bissau,5556.55,0,1,2,
IDYY34475,Calisto\CS-115,Ms. Deborah Wolters,F,2016-07-06,2021-10-25,2022-02-03,0,Congo [DRC],Bahrain,4563.74,0,0,2,1145.43
IDXX36919,Adonis\AS-382,Ms. Claudia Langston,F,1986-02-06,2021-07-25,2021-10-19,1,Ireland,Malaysia,10956.26,2,1,2,
IDXX59438,Adonis\AS-862,Ms. Katie Johnson,F,1985-07-02,2021-07-07,2022-02-13,1,Montenegro,Eritrea,3631.19,1,1,2,1012.95
IDYY08503,Calisto\CS-040,Ms. Lois Bailey,F,1999-08-21,2021-08-05,2022-03-17,1,Brazil,Norway,9877.93,1,1,1,1093.47
IDYY22551,Calisto\CS-298,Mr. Christopher Cisneros,M,2008-04-09,2021-05-28,2021-08-11,0,Cuba,Guinea,7356.55,1,1,2,1324.11
IDYY46537,Calisto\CS-738,Mr. Jason Calliste,M,2008-12-27,2021-09-28,2022-03-10,0,Andorra,Bangladesh,8166.67,1,1,2,
IDXX92534,Adonis\AS-886,Ms. Alice Gilbert,F,1995-06-09,2021-05-14,2022-03-26,1,Uruguay,Serbia,11530.4,1,0,2,2706.56
IDZZ34422,Omega\OG-929,Mr. Ralph Luiz,M,2012-04-02,2021-07-30,2022-02-06,0,Serbia,Yemen,4095.95,1,1,2,702.49
IDXX79326,Adonis\AS-965,Ms. Deborah Rezak,F,2015-11-12,2021-01-29,2021-10-11,0,United Kingdom,Niger,4316.76,2,1,1,564.89
IDZZ06937,Omega\OG-673,Ms. Heather Olding,F,2003-06-14,2021-08-02,2022-03-09,1,British Virgin Islands,Croatia,7792.58,2,1,1,
IDXX38372,Adonis\AS-281,Mr. Jewell Sieberg,M,2001-09-16,2021-04-11,2022-02-20,1,Chile,Egypt,12769.93,2,1,2,2570.09
IDXX53998,Adonis\AS-947,Ms. Kimberly Parker,F,2017-06-27,2021-12-06,2022-01-14,0,Pitcairn Islands,Estonia,15688.42,1,1,2,3100.6
IDXX30494,Adonis\AS-808,Ms. Yvonne Mcgehee,F,1982-12-21,2021-11-17,2022-07-23,1,Mauritania,Slovenia,3656.56,1,1,2,1026.91
IDYY21469,Calisto\CS-699,Ms. Annie Jamison,F,1998-08-04,2021-10-23,2022-01-10,1,Netherlands,Tonga,16591.15,1,1,2,
IDYY90064,Calisto\CS-473,Ms. Kim Hopper,F,1987-04-24,2021-08-14,2022-01-24,1,Morocco,Austria,2534.03,2,0,2,706.1
IDZZ08808,Omega\OG-058,Mr. Victor Middleton,M,2002-04-21,2021-05-09,2022-03-09,1,Norfolk Island,South Africa,12435.92,1,0,1,1152.74
IDXX20248,Adonis\AS-139,Ms. Carol Ruivo,F,1984-07-07,2021-08-17,2022-03-29,1,Singapore,Jersey,11053.78,2,1,1,1265.15
IDYY53544,Calisto\CS-952,Mr. Gary Andrade,M,1996-02-26,2021-05-12,2022-04-10,1,Uruguay,Cook Islands,9990.13,1,0,2,2019.91
IDZZ39465,Omega\OG-546,Mr. Isaac Cocola,M,1996-06-09,2021-05-13,2022-03-10,1,United Kingdom,Libya,3640.24,1,1,1,567.87
IDYY39447,Calisto\CS-310,Ms. Mary Bouley,F,1987-01-25,2021-04-23,2021-12-04,1,Bhutan,Vanuatu,9528.47,0,0,2,2070.51
IDYY35857,Calisto\CS-978,Ms. Caroline Grayson,F,2007-02-18,2021-02-01,2021-11-09,0,Nicaragua,Montenegro,10205.61,2,0,1,1002.82
IDZZ47713,Omega\OG-044,Ms. Kiana Phillips,F,2003-11-01,2021-02-13,2021-10-11,1,Mongolia,Saint Vincent and the Grenadines,13211.81,1,1,1,
IDZZ63024,Omega\OG-160,Mr. Joshua Bousquet,M,2001-06-27,2021-08-01,2022-01-04,1,Cuba,Chad,10043.77,1,1,2,1451.17
IDYY05647,Calisto\CS-331,Mr. Tommy Sisco,M,1988-01-25,2021-09-10,2021-12-21,1,New Caledonia,Guyana,14907.02,2,1,2,2419.34
IDYY07310,Calisto\CS-804,Ms. Rhonda Woytowich,F,1989-04-02,2021-12-19,2022-05-29,1,Russia,Syria,5430.31,1,0,2,
IDYY68620,Calisto\CS-379,Mr. Christopher Sacco,M,2000-07-23,2021-04-01,2021-08-30,1,Ethiopia,Gabon,3388.15,2,0,2,841.86
IDXX96212,Adonis\AS-057,Mr. Tristan Blank,M,2002-10-11,2021-03-18,2021-07-07,1,Cameroon,United Kingdom,5524.35,2,1,2,1267.39
IDYY13377,Calisto\CS-289,Ms. Rosalyn Bolden,F,1980-09-12,2021-06-05,2021-09-27,1,Pakistan,Russia,4339.0,2,1,2,
IDXX10520,Adonis\AS-624,Mr. Timothy Collins,M,2015-10-24,2021-11-14,2022-07-30,0,Pakistan,Luxembourg,5612.48,2,1,2,
IDXX09606,Adonis\AS-760,Mr. Darren Sheets,M,1999-04-01,2021-02-04,2022-02-03,1,Svalbard and Jan Mayen,American Samoa,12949.64,1,1,1,
IDXX83779,Adonis\AS-355,Mr. Robert Bielecki,M,2017-12-10,2021-10-29,2022-01-09,0,New Zealand,Micronesia,5927.86,0,0,2,1578.98
IDYY46539,Calisto\CS-007,Ms. Edna Cobb,F,1989-05-01,2021-04-01,2021-10-08,1,Oman,Madagascar,4591.02,2,0,1,668.72
IDXX42042,Adonis\AS-064,Mr. Jack Hsieh,M,2005-11-28,2021-01-31,2021-11-30,1,Canada,Heard Island and McDonald Islands,19697.59,1,1,1,2130.87
IDYY47276,Calisto\CS-533,Ms. Mary Su,F,1998-10-08,2021-11-21,2022-08-25,1,Spain,Chile,10945.89,1,0,1,1287.82
IDXX49684,Adonis\AS-945,Ms. Kimberly Fernando,F,2013-02-15,2021-01-09,2021-12-25,0,Bangladesh,Congo [DRC],8041.37,2,0,2,1801.88
IDXX94707,Adonis\AS-433,Mr. Neil Ellison,M,2011-10-21,2021-05-01,2022-04-23,0,Netherlands Antilles,Hong Kong,16167.51,1,0,2,
IDXX58620,Adonis\AS-873,Mr. Thomas Jimeson,M,1980-04-13,2021-09-02,2021-10-30,1,Honduras,Faroe Islands,7971.67,0,0,3,
IDYY54413,Calisto\CS-365,Ms. Kim Gonzalez,F,1999-08-31,2021-01-08,2021-05-24,1,Ukraine,French Guiana,9269.33,1,1,2,1711.56
IDYY81890,Calisto\CS-379,Ms. Laverne Belcher,F,1991-08-20,2021-03-23,2021-12-20,1,Bolivia,Luxembourg,10016.02,1,1,1,
IDXX81415,Adonis\AS-970,Mr. Paul Mathwich,M,1990-11-10,2021-11-12,2021-12-11,1,Ecuador,Mauritania,7741.51,0,1,3,2537.07
IDYY27808,Calisto\CS-644,Ms. Nikki Libengood,F,1992-02-05,2021-11-21,2022-03-18,1,Senegal,Côte d'Ivoire,1243.08,1,1,2,549.5
IDXX01234,Adonis\AS-114,Mr. Nicholas Alm,M,1997-05-16,2021-03-13,2022-01-16,1,Turks and Caicos Islands,Latvia,8387.25,2,0,2,1972.0
IDXX56205,Adonis\AS-706,Ms. Nicole Delafuente,F,1990-06-23,2021-10-10,2022-09-26,1,South Korea,Yemen,8056.55,0,0,1,1314.69
IDXX60007,Adonis\AS-400,Mr. George Hoyle,M,1996-11-25,2021-02-24,2021-11-10,1,Turks and Caicos Islands,Djibouti,11960.38,2,1,1,1340.26
IDZZ52393,Omega\OG-763,Ms. Olga Tate,F,2003-08-22,2021-07-12,2021-12-17,1,Spain,Antarctica,12883.84,1,0,2,1948.56
IDXX54824,Adonis\AS-989,Mr. Charley Gittens,M,1987-12-18,2021-12-07,2021-12-12,1,French Southern Territories,Cameroon,8372.64,1,1,3,
IDYY90488,Calisto\CS-310,Mr. Dustin Wilson,M,2020-01-01,2021-01-31,2021-03-07,0,Qatar,Greenland,7478.25,0,1,3,
IDZZ10150,Omega\OG-373,Mr. Alex Blackwell,M,2018-09-10,2021-10-07,2021-12-28,0,Luxembourg,Dominica,7104.85,2,0,2,1053.69
IDYY30893,Calisto\CS-835,Ms. Emily Kettle,F,2002-02-21,2021-05-19,2022-03-08,1,Canada,Azerbaijan,9041.18,1,1,1,1033.08
IDZZ47546,Omega\OG-724,Ms. Melissa Partington,F,2006-05-13,2021-04-28,2021-08-05,0,Kosovo,Turkmenistan,3254.31,0,0,2,792.8
IDXX80774,Adonis\AS-328,Ms. Mary Casley,F,1986-03-14,2021-07-07,2021-08-04,1,Guatemala,Norfolk Island,11990.59,2,0,2,2688.34
IDXX04104,Adonis\AS-690,Mr. Kenneth Abraham,M,1997-08-17,2021-02-17,2021-09-15,1,Vietnam,Guadeloupe,16421.02,1,1,1,
IDXX09864,Adonis\AS-215,Ms. Paula Bryant,F,2012-08-31,2021-11-29,2022-11-28,0,Tunisia,Cambodia,9735.92,2,1,1,
IDZZ74793,Omega\OG-775,Mr. Brandon Byrd,M,2007-08-13,2021-09-30,2022-01-07,0,Belgium,Faroe Islands,1445.79,2,0,2,
IDZZ99963,Omega\OG-858,Mr. Jeffrey Tommolino,M,1991-06-08,2021-03-19,2021-07-22,1,Tanzania,Madagascar,1895.01,0,0,2,
IDXX92365,Adonis\AS-252,Ms. Terry Wadsworth,F,2001-01-31,2021-12-21,2022-11-07,1,Canada,Haiti,5014.37,0,0,1,
IDYY89537,Calisto\CS-000,Mr. Timothy Whalen,M,2013-02-15,2021-10-11,2022-08-09,0,Tunisia,San Marino,1147.35,0,0,1,521.08
IDXX87423,Adonis\AS-165,Ms. Michelle Remo,F,2012-05-28,2021-11-20,2022-07-27,0,São Tomé and Príncipe,Netherlands Antilles,8456.12,1,1,1,1027.54
IDXX22656,Adonis\AS-416,Ms. Jan Dover,F,1999-10-13,2021-06-15,2022-01-13,1,Martinique,Saint Vincent and the Grenadines,186.66,2,1,1,
